transaction_id,user_id,account_age_hours,amount,country,billing_country,ip_country,device_id,card_hash,payment_method,currency,timestamp,card_attempts_last_1h,transactions_last_24h,email_age_days,is_vpn,has_chargeback_history,geo_mismatch,ip_billing_mismatch,new_account,high_amount,high_velocity,fresh_email,risk_score,decision,is_fraud
13897,1268,8378,1419.82,FR,CO,ES,device_1870,card_2361,wallet,USD,2025-05-27 19:40:00,1,1,213,0,0,1,1,0,1,0,0,45,review,0
13898,196,2990,915.58,IT,IT,DE,device_11,card_4618,paypal,GBP,2025-05-19 14:36:00,4,17,297,0,1,0,1,0,0,0,0,35,review,0
13899,1603,6840,941.12,IT,CO,IT,device_2470,card_2141,wallet,EUR,2025-06-22 20:12:00,6,17,69,1,1,1,1,0,0,1,0,85,block,1
13900,1910,4874,1024.28,GB,CO,NL,device_2285,card_3032,paypal,EUR,2025-01-01 17:50:00,1,15,63,1,1,1,1,0,1,0,0,75,block,0
13901,482,1407,1437.48,NL,GB,NL,device_2122,card_3618,paypal,GBP,2025-04-29 13:26:00,6,17,309,0,0,1,1,0,1,1,0,65,3ds_required,0
13902,452,4620,231.08,FR,ES,PL,device_2200,card_4977,card,USD,2025-01-18 18:26:00,2,6,257,1,1,1,1,0,0,0,0,65,3ds_required,1
13903,1674,2764,826.3,PL,BR,PL,device_3402,card_4076,card,GBP,2025-02-23 02:54:00,9,5,309,1,0,1,1,0,0,1,0,65,3ds_required,1
13904,1262,6018,707.09,IT,DE,BR,device_996,card_149,card,USD,2025-02-28 09:59:00,3,19,240,0,1,1,1,0,0,0,0,55,3ds_required,1
13905,393,3309,1334.12,RO,RO,IT,device_2593,card_3592,card,EUR,2025-05-28 11:11:00,5,7,204,1,0,0,1,0,1,0,0,35,review,0
13906,1755,5197,148.96,BR,CO,NL,device_2427,card_4815,wallet,USD,2025-01-01 15:56:00,4,4,161,0,1,1,1,0,0,0,0,55,3ds_required,1
13907,318,8308,585.49,RO,GB,GB,device_1977,card_1290,paypal,GBP,2025-06-17 14:17:00,6,6,138,1,0,1,0,0,0,1,0,50,3ds_required,1
13908,372,4200,1464.28,RO,DE,PL,device_2249,card_1290,wallet,EUR,2025-06-08 18:23:00,3,20,170,0,0,1,1,0,1,0,0,45,review,0
13909,204,7012,535.3,FR,IT,RO,device_1379,card_3622,wallet,EUR,2025-06-28 08:23:00,5,16,86,1,0,1,1,0,0,0,0,45,review,0
13910,1009,7829,1180.93,CO,IT,DE,device_2115,card_1503,wallet,EUR,2025-05-27 13:56:00,1,7,229,1,0,1,1,0,1,0,0,55,3ds_required,1
13911,1269,6366,366.29,BR,PL,CO,device_864,card_2615,card,USD,2025-06-15 19:48:00,4,6,157,0,1,1,1,0,0,0,0,55,3ds_required,1
13912,55,1885,1486.57,RO,DE,IT,device_2248,card_2282,card,EUR,2025-05-09 07:14:00,10,8,294,0,1,1,1,0,1,1,0,85,block,1
13913,874,2958,555.87,NL,NL,FR,device_1956,card_381,wallet,EUR,2025-05-29 19:59:00,8,9,56,1,0,0,1,0,0,1,0,45,review,0
13914,1641,3884,1054.04,BR,GB,PL,device_1032,card_855,wallet,USD,2025-05-05 23:45:00,7,11,209,1,1,1,1,0,1,1,0,95,block,1
13915,837,2219,1382.37,IT,ES,BR,device_1676,card_4790,wallet,EUR,2025-01-10 13:07:00,9,17,175,1,1,1,1,0,1,1,0,95,block,1
13916,2201,1262,679.66,IT,IT,PL,device_1545,card_2042,paypal,GBP,2025-03-03 16:11:00,6,10,145,0,0,0,1,0,0,1,0,35,review,0
13917,2141,1351,1076.33,RO,PL,DE,device_2033,card_368,wallet,EUR,2025-06-08 11:42:00,2,16,350,1,0,1,1,0,1,0,0,55,3ds_required,0
13918,319,547,90.67,GB,PL,ES,device_1294,card_1103,wallet,USD,2025-03-03 18:00:00,3,4,221,0,1,1,1,0,0,0,0,55,3ds_required,0
13919,2366,6440,255.32,CO,PL,CO,device_2474,card_1905,card,GBP,2025-03-16 07:03:00,7,6,108,1,1,1,1,0,0,1,0,85,block,1
13920,178,8665,1138.36,GB,IT,RO,device_379,card_2830,paypal,EUR,2025-03-30 12:17:00,7,13,300,1,0,1,1,0,1,1,0,75,block,1
13921,2140,6806,237.03,PL,ES,GB,device_418,card_4070,paypal,GBP,2025-03-16 12:02:00,10,16,1,1,1,1,1,0,0,1,1,95,block,0
13922,395,202,977.4,PL,NL,NL,device_3001,card_2703,paypal,EUR,2025-02-18 10:56:00,10,8,59,1,1,1,0,0,0,1,0,70,block,1
13923,805,3800,880.88,ES,RO,BR,device_255,card_563,wallet,EUR,2025-05-25 20:09:00,6,3,121,1,0,1,1,0,0,1,0,65,3ds_required,1
13924,355,731,772.28,DE,GB,CO,device_3328,card_4980,paypal,GBP,2025-04-17 05:10:00,9,19,242,1,1,1,1,0,0,1,0,85,block,0
13925,956,6732,418.68,FR,GB,RO,device_1002,card_4228,wallet,USD,2025-06-23 14:50:00,10,3,344,0,1,1,1,0,0,1,0,75,block,1
13926,1683,198,244.97,ES,NL,DE,device_3262,card_735,paypal,USD,2025-03-05 19:44:00,3,9,308,0,0,1,1,0,0,0,0,35,review,0
13927,775,5894,1186.37,RO,RO,BR,device_908,card_1919,card,GBP,2025-04-20 15:30:00,10,11,92,1,0,0,1,0,1,1,0,55,3ds_required,1
13928,190,1102,901.78,RO,RO,FR,device_744,card_4071,card,USD,2025-04-12 21:59:00,5,19,293,0,1,0,1,0,0,0,0,35,review,0
13929,26,178,1369.03,GB,BR,IT,device_887,card_1816,wallet,EUR,2025-04-20 05:27:00,9,13,93,1,0,1,1,0,1,1,0,75,block,1
13930,634,8147,756.97,FR,NL,FR,device_248,card_2233,wallet,USD,2025-05-03 17:06:00,4,4,93,0,0,1,1,0,0,0,0,35,review,0
13931,1719,3026,1003.47,RO,BR,BR,device_2478,card_2513,wallet,USD,2025-05-29 20:33:00,4,7,46,1,1,1,0,0,1,0,0,60,3ds_required,1
13932,2180,4682,1075.08,PL,FR,IT,device_3216,card_1697,wallet,EUR,2025-03-01 22:16:00,10,17,95,0,0,1,1,0,1,1,0,65,3ds_required,0
13933,1533,5703,39.89,CO,NL,IT,device_2683,card_4838,paypal,USD,2025-01-03 08:30:00,4,7,356,1,1,1,1,0,0,0,0,65,3ds_required,0
13934,1776,2627,620.85,DE,GB,CO,device_2767,card_1755,paypal,USD,2025-03-20 00:04:00,4,18,81,1,1,1,1,0,0,0,0,65,3ds_required,1
13935,1362,1681,716.73,CO,GB,BR,device_1079,card_4646,card,GBP,2025-04-16 20:37:00,6,1,207,0,1,1,1,0,0,1,0,75,block,1
13936,933,4101,1044.45,CO,NL,BR,device_1224,card_642,wallet,EUR,2025-05-10 07:29:00,7,1,55,0,0,1,1,0,1,1,0,65,3ds_required,1
13937,34,6394,469.31,PL,ES,PL,device_630,card_460,paypal,GBP,2025-04-16 02:06:00,2,6,91,0,1,1,1,0,0,0,0,55,3ds_required,1
13938,873,53,394.09,ES,BR,DE,device_2626,card_4330,card,EUR,2025-02-08 07:59:00,10,2,160,1,1,1,1,0,0,1,0,85,block,1
13939,1095,6750,1455.46,PL,NL,RO,device_1748,card_461,wallet,USD,2025-01-05 12:49:00,1,2,262,1,1,1,1,0,1,0,0,75,block,1
13940,380,7985,373.12,IT,FR,FR,device_2254,card_3820,card,GBP,2025-05-06 10:35:00,4,8,158,0,0,1,0,0,0,0,0,20,approve,0
13941,302,4827,383.56,FR,BR,DE,device_3110,card_3720,paypal,EUR,2025-04-05 12:27:00,5,9,243,0,0,1,1,0,0,0,0,35,review,0
13942,664,7513,425.03,NL,IT,NL,device_3118,card_1235,wallet,GBP,2025-02-13 16:32:00,3,19,364,1,0,1,1,0,0,0,0,45,review,0
13943,1644,1106,627.71,FR,FR,ES,device_1392,card_1670,card,GBP,2025-04-24 19:23:00,2,5,55,0,1,0,1,0,0,0,0,35,review,0
13944,378,1916,346.37,GB,ES,DE,device_1880,card_1052,paypal,GBP,2025-06-24 04:48:00,6,4,17,0,1,1,1,0,0,1,0,75,block,1
13945,405,2192,28.31,PL,NL,GB,device_2368,card_2892,paypal,USD,2025-06-12 22:55:00,7,16,191,0,0,1,1,0,0,1,0,55,3ds_required,1
13946,2207,4568,745.72,DE,PL,IT,device_2373,card_1850,card,GBP,2025-05-28 16:16:00,6,11,166,0,0,1,1,0,0,1,0,55,3ds_required,1
13947,1300,1442,287.71,FR,ES,BR,device_1261,card_4773,wallet,USD,2025-04-08 17:35:00,8,14,333,1,0,1,1,0,0,1,0,65,3ds_required,1
13948,1614,345,1429.18,RO,CO,NL,device_2879,card_3997,card,GBP,2025-06-28 06:55:00,10,19,134,0,0,1,1,0,1,1,0,65,3ds_required,0
13949,857,2343,1245.63,FR,IT,FR,device_701,card_2640,card,GBP,2025-03-07 13:32:00,7,7,256,1,0,1,1,0,1,1,0,75,block,1
13950,1227,1389,576.09,RO,DE,IT,device_1873,card_2847,card,GBP,2025-04-25 14:56:00,10,15,238,1,0,1,1,0,0,1,0,65,3ds_required,0
13951,1790,1799,931.85,CO,CO,GB,device_2509,card_738,wallet,EUR,2025-04-14 07:04:00,7,5,121,0,1,0,1,0,0,1,0,55,3ds_required,1
13952,1499,857,748.58,ES,NL,FR,device_1523,card_4175,paypal,GBP,2025-04-09 11:13:00,4,9,291,0,1,1,1,0,0,0,0,55,3ds_required,1
13953,778,2355,159.19,CO,GB,FR,device_2945,card_3472,wallet,GBP,2025-02-25 16:13:00,2,20,280,0,0,1,1,0,0,0,0,35,review,0
13954,805,1557,1169.0,DE,RO,FR,device_953,card_3281,paypal,EUR,2025-05-02 18:32:00,1,16,13,1,1,1,1,0,1,0,0,75,block,1
13955,1517,5553,1106.21,DE,BR,FR,device_1039,card_3901,paypal,USD,2025-03-11 19:06:00,2,16,38,0,0,1,1,0,1,0,0,45,review,0
13956,302,6405,684.68,DE,RO,IT,device_2358,card_28,card,EUR,2025-05-26 10:39:00,7,11,49,0,1,1,1,0,0,1,0,75,block,1
13957,2039,2706,1471.56,IT,BR,NL,device_718,card_2461,wallet,GBP,2025-04-23 07:11:00,3,3,114,0,1,1,1,0,1,0,0,65,3ds_required,1
13958,1968,4073,71.69,BR,RO,NL,device_456,card_4768,paypal,USD,2025-06-17 05:37:00,8,5,8,1,1,1,1,0,0,1,0,85,block,1
13959,1467,995,1196.06,FR,ES,BR,device_2887,card_2177,wallet,EUR,2025-01-23 13:04:00,10,19,22,0,1,1,1,0,1,1,0,85,block,1
13960,1551,987,183.15,PL,GB,BR,device_3430,card_2735,wallet,EUR,2025-03-16 16:11:00,5,11,168,1,1,1,1,0,0,0,0,65,3ds_required,0
13961,1049,7785,849.8,PL,PL,RO,device_174,card_2331,wallet,GBP,2025-05-29 23:57:00,3,8,44,0,1,0,1,0,0,0,0,35,review,0
13962,2492,2062,1289.46,NL,NL,DE,device_2147,card_142,card,GBP,2025-05-02 11:34:00,9,17,340,0,0,0,1,0,1,1,0,45,review,0
13963,1525,1774,1006.99,ES,FR,FR,device_1233,card_3913,paypal,EUR,2025-01-07 19:06:00,5,13,187,1,0,1,0,0,1,0,0,40,review,0
13964,93,8644,1059.32,GB,GB,ES,device_2772,card_3500,wallet,USD,2025-06-14 11:38:00,5,11,134,0,0,0,1,0,1,0,0,25,approve,0
13965,1519,4761,201.88,CO,BR,FR,device_2311,card_984,wallet,EUR,2025-01-11 03:38:00,3,20,327,0,1,1,1,0,0,0,0,55,3ds_required,0
13966,1935,395,1238.29,IT,DE,NL,device_883,card_2959,paypal,EUR,2025-06-12 00:56:00,4,19,92,1,0,1,1,0,1,0,0,55,3ds_required,1
13967,619,4148,185.74,BR,NL,DE,device_901,card_2465,paypal,USD,2025-03-16 13:58:00,8,11,228,0,1,1,1,0,0,1,0,75,block,0
13968,1358,7710,872.36,NL,RO,PL,device_3085,card_3051,card,EUR,2025-04-03 03:35:00,9,18,186,0,1,1,1,0,0,1,0,75,block,0
13969,1015,113,1224.53,FR,FR,BR,device_3430,card_353,paypal,USD,2025-01-05 14:57:00,10,19,75,1,0,0,1,0,1,1,0,55,3ds_required,1
13970,2370,7329,417.63,PL,CO,BR,device_2419,card_1918,paypal,USD,2025-05-16 22:24:00,7,2,346,0,0,1,1,0,0,1,0,55,3ds_required,0
13971,1266,3171,1180.61,IT,DE,DE,device_2816,card_4557,paypal,GBP,2025-01-15 04:03:00,8,16,206,1,1,1,0,0,1,1,0,80,block,1
13972,1638,1637,309.72,DE,ES,FR,device_2989,card_3475,card,EUR,2025-03-26 17:36:00,1,8,208,0,0,1,1,0,0,0,0,35,review,0
13973,311,1658,884.82,NL,PL,FR,device_1846,card_2935,wallet,USD,2025-03-21 06:00:00,7,19,311,0,0,1,1,0,0,1,0,55,3ds_required,1
13974,1588,1229,323.26,DE,NL,ES,device_2574,card_2726,paypal,GBP,2025-06-07 00:58:00,7,18,358,0,0,1,1,0,0,1,0,55,3ds_required,1
13975,184,7359,584.75,DE,ES,DE,device_2200,card_2672,card,EUR,2025-06-28 06:44:00,3,6,112,1,1,1,1,0,0,0,0,65,3ds_required,1
13976,1688,3596,1497.96,GB,GB,ES,device_1102,card_2390,card,EUR,2025-02-23 10:21:00,7,12,107,0,1,0,1,0,1,1,0,65,3ds_required,1
13977,1332,7821,963.19,RO,BR,NL,device_1514,card_203,paypal,USD,2025-01-06 18:28:00,2,10,95,0,0,1,1,0,0,0,0,35,review,0
13978,148,445,279.41,CO,BR,NL,device_2220,card_2842,wallet,EUR,2025-01-21 00:10:00,1,15,136,1,1,1,1,0,0,0,0,65,3ds_required,1
13979,1486,7533,700.43,NL,IT,IT,device_2666,card_2119,paypal,USD,2025-05-03 15:29:00,8,13,93,1,1,1,0,0,0,1,0,70,block,1
13980,2442,3919,1287.27,CO,DE,IT,device_663,card_1823,paypal,EUR,2025-02-26 13:49:00,2,4,178,1,1,1,1,0,1,0,0,75,block,1
13981,2479,5055,244.18,PL,DE,PL,device_1915,card_3985,paypal,EUR,2025-02-26 04:47:00,6,13,277,1,1,1,1,0,0,1,0,85,block,1
13982,359,4747,1263.16,NL,NL,FR,device_347,card_4490,paypal,EUR,2025-03-16 01:08:00,2,8,354,0,1,0,1,0,1,0,0,45,review,0
13983,427,6815,618.52,CO,ES,PL,device_2711,card_2183,wallet,EUR,2025-06-17 00:19:00,9,18,141,0,0,1,1,0,0,1,0,55,3ds_required,1
13984,2202,5736,6.45,ES,BR,ES,device_2367,card_2310,wallet,EUR,2025-05-01 07:20:00,5,13,188,1,0,1,1,0,0,0,0,45,review,0
13985,635,6648,178.69,IT,BR,GB,device_3286,card_2320,paypal,USD,2025-05-08 02:54:00,10,20,238,1,0,1,1,0,0,1,0,65,3ds_required,1
13986,359,3686,40.01,PL,RO,RO,device_976,card_937,paypal,GBP,2025-06-14 16:10:00,4,18,216,1,1,1,0,0,0,0,0,50,3ds_required,1
13987,227,5548,441.11,IT,GB,CO,device_2186,card_3121,card,GBP,2025-02-19 04:56:00,7,1,104,0,0,1,1,0,0,1,0,55,3ds_required,0
13988,1765,4208,1038.75,DE,IT,IT,device_2710,card_4763,paypal,GBP,2025-02-28 05:24:00,6,10,109,0,0,1,0,0,1,1,0,50,3ds_required,1
13989,1094,6908,975.9,FR,BR,FR,device_1590,card_2926,card,USD,2025-05-10 15:02:00,5,6,213,0,1,1,1,0,0,0,0,55,3ds_required,1
13990,135,998,832.48,DE,ES,FR,device_3493,card_3962,paypal,EUR,2025-05-18 23:54:00,8,17,251,0,0,1,1,0,0,1,0,55,3ds_required,1
13991,2174,78,83.88,BR,BR,PL,device_2167,card_1687,paypal,EUR,2025-04-08 21:04:00,2,7,322,0,0,0,1,0,0,0,0,15,approve,0
13992,2071,7685,159.25,CO,NL,BR,device_1292,card_2239,card,USD,2025-05-24 17:22:00,10,11,233,0,1,1,1,0,0,1,0,75,block,1
13993,79,3527,1488.43,BR,FR,DE,device_3089,card_3069,wallet,EUR,2025-04-29 18:24:00,3,6,246,1,1,1,1,0,1,0,0,75,block,0
13994,1143,3272,882.85,BR,CO,CO,device_1158,card_3100,paypal,EUR,2025-05-17 19:41:00,4,13,64,1,1,1,0,0,0,0,0,50,3ds_required,0
13995,1230,5244,521.38,PL,RO,NL,device_1504,card_3195,wallet,EUR,2025-01-23 08:38:00,8,14,165,0,1,1,1,0,0,1,0,75,block,0
13996,2290,2552,209.83,FR,FR,ES,device_304,card_1842,paypal,GBP,2025-02-28 18:29:00,10,9,106,0,1,0,1,0,0,1,0,55,3ds_required,0
13997,807,5771,1414.05,BR,GB,GB,device_1692,card_4385,wallet,GBP,2025-06-03 20:32:00,6,18,88,0,0,1,0,0,1,1,0,50,3ds_required,1
13998,2023,8261,130.35,PL,IT,NL,device_913,card_759,wallet,GBP,2025-01-05 18:35:00,2,4,83,1,0,1,1,0,0,0,0,45,review,0
13999,720,2977,1329.3,NL,NL,FR,device_1727,card_2661,wallet,USD,2025-01-10 08:45:00,5,8,126,0,1,0,1,0,1,0,0,45,review,0
14000,1267,3292,203.52,RO,RO,IT,device_1574,card_4820,wallet,EUR,2025-04-04 11:46:00,3,1,345,1,0,0,1,0,0,0,0,25,approve,0
14001,1848,7965,1182.74,DE,ES,DE,device_3122,card_2786,card,GBP,2025-02-09 10:24:00,1,5,213,0,0,1,1,0,1,0,0,45,review,0
14002,426,3291,93.22,PL,IT,NL,device_3017,card_2088,paypal,GBP,2025-01-09 04:48:00,3,2,299,0,0,1,1,0,0,0,0,35,review,0
14003,157,3182,579.63,GB,IT,CO,device_3467,card_642,card,GBP,2025-05-24 17:33:00,9,8,113,1,1,1,1,0,0,1,0,85,block,1
14004,1794,3794,1287.78,PL,ES,CO,device_292,card_288,wallet,USD,2025-02-03 14:34:00,8,17,176,1,1,1,1,0,1,1,0,95,block,1
14005,23,4596,36.66,IT,BR,PL,device_523,card_334,card,EUR,2025-01-11 15:50:00,5,13,128,1,0,1,1,0,0,0,0,45,review,0
14006,606,8657,752.87,GB,RO,DE,device_895,card_2962,card,USD,2025-02-12 11:35:00,2,13,348,0,0,1,1,0,0,0,0,35,review,0
14007,248,3739,136.87,PL,CO,DE,device_2555,card_2923,wallet,USD,2025-03-02 00:13:00,6,18,290,1,1,1,1,0,0,1,0,85,block,0
14008,454,7028,1457.82,DE,IT,PL,device_2462,card_3070,wallet,USD,2025-03-16 04:47:00,10,11,96,0,0,1,1,0,1,1,0,65,3ds_required,1
14009,1552,8169,461.75,PL,IT,NL,device_445,card_4826,wallet,GBP,2025-06-19 23:05:00,8,9,278,0,0,1,1,0,0,1,0,55,3ds_required,1
14010,1761,7309,89.44,GB,ES,RO,device_2108,card_3961,card,GBP,2025-02-03 15:29:00,7,12,301,0,1,1,1,0,0,1,0,75,block,0
14011,498,6640,994.49,GB,BR,NL,device_2085,card_930,paypal,GBP,2025-03-04 05:02:00,2,6,117,1,0,1,1,0,0,0,0,45,review,0
14012,1937,296,251.41,NL,NL,DE,device_3189,card_3277,paypal,USD,2025-04-16 21:35:00,10,8,44,0,0,0,1,0,0,1,0,35,review,0
14013,2137,2770,1322.25,RO,BR,PL,device_22,card_1755,wallet,GBP,2025-06-12 14:11:00,10,5,66,0,1,1,1,0,1,1,0,85,block,1
14014,1029,5844,1255.06,PL,CO,FR,device_1359,card_4282,card,GBP,2025-06-09 15:12:00,1,14,316,0,1,1,1,0,1,0,0,65,3ds_required,1
14015,1150,6506,687.95,PL,DE,IT,device_1026,card_1037,wallet,EUR,2025-01-15 12:25:00,5,2,160,0,1,1,1,0,0,0,0,55,3ds_required,0
14016,2253,5622,973.6,DE,ES,DE,device_693,card_3629,paypal,USD,2025-06-25 07:47:00,5,4,260,1,0,1,1,0,0,0,0,45,review,0
14017,92,7731,860.86,BR,DE,CO,device_748,card_1019,wallet,EUR,2025-06-03 13:18:00,5,8,263,0,0,1,1,0,0,0,0,35,review,0
14018,1357,879,1108.12,RO,PL,RO,device_3247,card_4615,wallet,GBP,2025-02-25 02:55:00,4,14,188,1,0,1,1,0,1,0,0,55,3ds_required,1
14019,1681,1727,789.21,FR,BR,DE,device_1754,card_4601,card,GBP,2025-05-27 18:44:00,1,17,17,1,0,1,1,0,0,0,0,45,review,0
14020,760,5710,918.52,BR,GB,DE,device_2597,card_4868,card,USD,2025-06-07 18:10:00,6,1,228,1,1,1,1,0,0,1,0,85,block,1
14021,566,3571,750.59,NL,ES,ES,device_294,card_2968,paypal,USD,2025-06-26 19:09:00,9,15,164,0,0,1,0,0,0,1,0,40,review,0
14022,1592,4461,92.61,NL,NL,GB,device_2808,card_3224,card,USD,2025-02-11 06:25:00,7,9,324,0,0,0,1,0,0,1,0,35,review,0
14023,208,1668,1071.93,CO,DE,NL,device_2580,card_2527,wallet,GBP,2025-03-07 14:23:00,4,18,190,1,0,1,1,0,1,0,0,55,3ds_required,1
14024,2367,3377,428.31,PL,CO,RO,device_2139,card_3487,paypal,EUR,2025-01-21 06:39:00,7,14,79,1,1,1,1,0,0,1,0,85,block,1
14025,1491,5424,106.64,ES,ES,GB,device_3276,card_3861,wallet,GBP,2025-01-06 00:38:00,7,8,146,1,0,0,1,0,0,1,0,45,review,0
14026,1014,941,1142.41,RO,FR,IT,device_12,card_4309,paypal,GBP,2025-04-19 23:28:00,4,12,331,0,0,1,1,0,1,0,0,45,review,0
14027,515,4159,1107.44,BR,PL,CO,device_2701,card_2127,wallet,USD,2025-05-20 02:04:00,5,16,130,0,0,1,1,0,1,0,0,45,review,0
14028,1623,7971,1423.6,GB,PL,FR,device_1523,card_821,card,GBP,2025-03-02 15:24:00,1,4,211,1,1,1,1,0,1,0,0,75,block,1
14029,281,2454,735.0,GB,IT,ES,device_1557,card_4710,paypal,GBP,2025-01-01 19:53:00,5,17,363,1,0,1,1,0,0,0,0,45,review,0
14030,1440,6778,268.73,DE,NL,DE,device_327,card_2924,paypal,USD,2025-05-30 23:20:00,8,3,0,1,0,1,1,0,0,1,1,75,block,1
14031,977,8592,573.18,CO,GB,FR,device_1217,card_3866,paypal,EUR,2025-04-11 00:36:00,4,7,167,1,1,1,1,0,0,0,0,65,3ds_required,1
14032,2408,223,1234.13,ES,NL,CO,device_2597,card_3292,paypal,GBP,2025-04-26 02:44:00,6,4,300,1,1,1,1,0,1,1,0,95,block,1
14033,942,7247,708.88,NL,FR,IT,device_1910,card_3876,wallet,GBP,2025-06-21 22:48:00,1,15,285,1,0,1,1,0,0,0,0,45,review,0
14034,110,1406,40.23,CO,FR,NL,device_644,card_3928,wallet,USD,2025-05-10 22:56:00,8,9,317,1,1,1,1,0,0,1,0,85,block,0
14035,1907,1291,804.47,ES,IT,CO,device_987,card_2797,card,EUR,2025-01-05 13:09:00,4,10,275,1,0,1,1,0,0,0,0,45,review,0
14036,2204,122,58.0,RO,IT,ES,device_1261,card_1396,card,USD,2025-01-14 16:16:00,10,19,170,1,0,1,1,0,0,1,0,65,3ds_required,0
14037,1853,1092,15.53,BR,NL,NL,device_784,card_3715,paypal,EUR,2025-02-18 03:57:00,6,4,265,1,1,1,0,0,0,1,0,70,block,1
14038,1247,3903,1238.57,IT,NL,BR,device_314,card_2363,card,USD,2025-05-23 09:02:00,10,18,321,0,1,1,1,0,1,1,0,85,block,1
14039,1569,5291,303.14,IT,FR,FR,device_60,card_3146,card,EUR,2025-02-11 17:16:00,1,20,55,1,0,1,0,0,0,0,0,30,review,0
14040,1780,5924,1013.57,IT,RO,CO,device_618,card_1002,wallet,USD,2025-06-02 19:16:00,2,8,195,0,0,1,1,0,1,0,0,45,review,0
14041,1733,4466,1173.84,IT,DE,NL,device_3386,card_1217,paypal,EUR,2025-03-27 21:22:00,6,4,148,1,1,1,1,0,1,1,0,95,block,1
14042,866,4004,166.25,CO,NL,DE,device_96,card_4185,paypal,GBP,2025-03-22 13:54:00,7,9,262,1,1,1,1,0,0,1,0,85,block,1
14043,1805,5605,254.1,NL,RO,ES,device_3013,card_1511,paypal,USD,2025-01-11 13:37:00,9,17,302,0,1,1,1,0,0,1,0,75,block,1
14044,423,6975,524.08,RO,PL,PL,device_1789,card_2673,card,GBP,2025-03-01 04:43:00,1,8,185,1,0,1,0,0,0,0,0,30,review,0
14045,1583,3969,1191.47,BR,CO,BR,device_2887,card_399,card,GBP,2025-03-13 22:37:00,7,5,276,0,1,1,1,0,1,1,0,85,block,0
14046,301,5079,858.59,IT,GB,PL,device_2032,card_458,card,USD,2025-04-20 13:54:00,4,3,72,1,1,1,1,0,0,0,0,65,3ds_required,0
14047,216,4876,1050.91,FR,BR,BR,device_2053,card_4457,card,EUR,2025-04-28 15:39:00,4,6,298,0,0,1,0,0,1,0,0,30,review,0
14048,1102,2011,833.71,DE,BR,IT,device_1679,card_1717,paypal,GBP,2025-04-15 21:51:00,5,7,190,1,0,1,1,0,0,0,0,45,review,0
14049,393,7662,734.0,GB,BR,BR,device_55,card_2162,wallet,USD,2025-06-28 02:27:00,9,8,345,0,0,1,0,0,0,1,0,40,review,0
14050,842,1415,270.19,IT,RO,NL,device_1841,card_3008,wallet,EUR,2025-02-05 00:23:00,2,9,345,1,1,1,1,0,0,0,0,65,3ds_required,1
14051,2065,7840,1095.26,BR,DE,FR,device_801,card_3946,card,GBP,2025-06-05 19:22:00,2,18,85,1,0,1,1,0,1,0,0,55,3ds_required,1
14052,1164,89,137.49,IT,NL,FR,device_2523,card_2720,card,GBP,2025-01-11 04:57:00,1,13,206,0,1,1,1,0,0,0,0,55,3ds_required,1
14053,568,6867,698.07,CO,IT,DE,device_1184,card_3831,card,EUR,2025-06-02 22:00:00,7,5,166,1,1,1,1,0,0,1,0,85,block,1
14054,32,7204,1274.95,RO,FR,DE,device_2015,card_4394,paypal,USD,2025-01-15 14:42:00,9,11,330,1,1,1,1,0,1,1,0,95,block,1
14055,689,1686,593.87,PL,CO,BR,device_2731,card_3403,wallet,EUR,2025-02-17 06:50:00,8,18,281,0,0,1,1,0,0,1,0,55,3ds_required,1
14056,1493,6275,140.33,ES,DE,FR,device_1502,card_4710,wallet,EUR,2025-03-11 12:27:00,5,5,129,0,1,1,1,0,0,0,0,55,3ds_required,1
14057,122,5117,522.81,IT,CO,RO,device_1100,card_4257,paypal,GBP,2025-02-09 22:58:00,3,8,352,1,1,1,1,0,0,0,0,65,3ds_required,1
14058,1254,8489,255.1,FR,FR,DE,device_2826,card_3474,paypal,USD,2025-04-28 20:18:00,9,11,62,1,0,0,1,0,0,1,0,45,review,0
14059,666,4525,1481.39,NL,ES,PL,device_479,card_1384,wallet,USD,2025-06-24 23:27:00,3,10,290,1,0,1,1,0,1,0,0,55,3ds_required,1
14060,2219,1579,83.29,CO,GB,FR,device_2804,card_2102,wallet,EUR,2025-02-19 18:53:00,1,2,73,0,0,1,1,0,0,0,0,35,review,0
14061,529,3194,1194.43,PL,DE,PL,device_328,card_2676,paypal,USD,2025-03-03 07:51:00,10,7,59,1,1,1,1,0,1,1,0,95,block,1
14062,1103,6756,677.22,ES,BR,DE,device_2002,card_1898,card,EUR,2025-04-10 14:51:00,8,4,275,1,1,1,1,0,0,1,0,85,block,0
14063,852,1406,1137.93,NL,IT,IT,device_2932,card_482,card,GBP,2025-01-26 12:50:00,8,4,105,0,1,1,0,0,1,1,0,70,block,1
14064,1864,412,648.16,ES,GB,GB,device_121,card_1821,card,GBP,2025-03-16 07:11:00,5,3,345,0,1,1,0,0,0,0,0,40,review,0
14065,339,6198,716.3,ES,BR,IT,device_1735,card_3659,paypal,EUR,2025-05-15 23:39:00,7,10,231,0,0,1,1,0,0,1,0,55,3ds_required,1
14066,1233,1472,1323.77,ES,ES,NL,device_3469,card_2301,wallet,EUR,2025-02-16 14:38:00,2,14,151,1,0,0,1,0,1,0,0,35,review,0
14067,2068,2837,388.9,IT,DE,DE,device_1010,card_538,card,GBP,2025-05-11 19:06:00,3,7,159,1,0,1,0,0,0,0,0,30,review,0
